Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
266,1.289672517,-0.69439938,0.98668348,-0.626997062,-1.561740795,-0.612823745,-0.94903729,0.068871636,-0.744015779,0.825568192,1.277462604,0.281343681,-0.368153738,0.218534881,0.578279944,-0.719648948,-0.341212435,1.582472283,-0.66781851,-0.485381706,-0.411942757,-0.812047651,0.217873272,0.515076902,-0.174402122,0.828401744,-0.039261841,0.01306099,14.9,0
427,0.173200432,-1.823346056,0.307208485,1.342690667,-1.358110718,-0.136943694,0.355662815,-0.159310859,0.854919118,-0.581898525,-0.898873063,0.847338394,0.40789131,-0.449137192,-0.873602374,-0.431307453,0.249964709,-0.582009346,0.18821947,0.986324948,0.182255069,-0.32755542,-0.536358775,0.507572679,0.33185285,0.469279934,-0.102721495,0.106900915,539.17,0
250,-1.337374908,1.109391198,1.39622252,0.038717734,0.520267384,-0.259157171,0.806328794,-0.016192346,0.425313885,0.60752157,0.320420847,-0.092813182,-1.714827425,-0.059830714,-1.383867122,-0.080676266,-0.659479714,0.267491803,-0.127899945,0.137317525,-0.200430973,-0.116354157,-0.398651887,-0.034692248,0.444577864,-0.489117798,0.259927298,0.065547117,5.96,0
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1.0,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1.0,1
256,-1.377245329,0.714822534,2.507512766,0.865082434,-0.290489181,1.077327555,0.032507083,0.510945608,0.717788301,-0.256417813,0.316423719,0.759520508,-1.439420629,-0.592772797,-2.397140825,-1.072538941,0.615996407,-0.58145074,0.714980257,-0.125335333,-0.341852731,-0.60673121,-0.0997405,-0.009123052,0.32837917,-0.506683335,-0.032234738,0.139840723,13.53,0
32,-2.008871795,2.198526503,0.14424174,1.159432262,-0.815174288,0.182288271,-0.617108302,1.530816728,-0.586832286,0.129875751,0.658479448,1.265049218,-0.206518166,1.013603212,-0.54941351,-0.708034201,0.869643169,-0.09565956,0.944395409,0.028740125,0.094917307,0.294982704,0.011081384,0.015249372,0.034210636,-0.236141102,0.128290673,0.11798599,2.35,0
535,-0.866655167,1.029620577,-0.410809874,0.15994608,2.372235649,3.801112948,-0.088800586,1.103078666,-0.293703189,0.217734377,-0.663311004,-0.050513936,-0.176346212,0.172332102,0.17087433,-0.581112389,-0.095795706,0.212158247,1.464526908,0.199626128,-0.098254648,-0.140316051,-0.181175869,1.014273412,0.119951993,-0.288596594,-0.144101989,-0.07716363,8.5,0
333,-1.685986766,-1.509042154,1.257991649,-0.11473318,0.749404217,-0.819917361,0.119897211,0.21560844,0.015854017,-0.651373717,0.438369563,0.568764583,-0.354552987,0.082663902,-0.996939243,0.623331619,-0.897941637,0.531495193,-0.420262618,0.648198834,0.367582075,0.306897991,0.686076538,-0.004032665,-0.545436161,0.172125654,0.011341548,0.213581187,216.0,0
26899,-21.88543391,12.93050512,-24.09887185,6.203314192,-16.46609912,-4.459842126,-16.51983598,14.53556472,-3.897021888,-8.650758329,5.375433907,-7.567213541,0.461807829,-7.827891399,-0.022814853,-6.578041503,-13.00245946,-4.884467239,1.104354735,1.611998219,1.762231769,-1.579055101,-0.951042745,0.134565292,1.507110398,-0.222670857,1.527655278,0.453698639,99.99,1
26931,-22.56169926,13.20890428,-24.64381878,6.232531823,-16.90561136,-4.49743872,-16.81018419,14.95510677,-3.871296823,-8.581265516,5.25698761,-7.393614992,0.538800829,-7.577552018,-0.030725532,-6.454783237,-12.84565652,-4.865917737,1.06244185,1.621444225,1.765986636,-1.635516647,-0.998316503,0.138972227,1.55935014,-0.222124517,1.50442466,0.445919826,99.99,1
85,-4.25759744,1.649489166,-1.591241672,-1.374316771,-1.180135992,-0.331039534,-0.117991556,1.592032179,0.415995685,0.159163277,-1.516288413,0.37406457,0.42717436,0.803874467,0.713170739,0.915793497,-0.134021723,-0.693337258,-0.63956757,-0.271984946,-0.452567807,-0.671702517,0.001422276,-0.876376518,0.07009822,0.729582299,-0.002942371,-0.481496958,124.67,0
63578,-0.639191253,-0.085594789,1.265451959,1.401165732,-0.260542079,1.009794578,1.301998971,-0.135257523,-0.431520922,-0.091353373,-0.921051996,-0.613815529,0.198913056,0.016087005,2.206263775,-0.527140628,-0.05727868,0.448655661,1.164435465,0.861306751,0.340330753,0.760169762,0.353376975,-0.778892743,-0.07068116,-0.033354644,-0.061962422,-0.062686532,290.18,1
7891,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1.0,1
18,1.166616382,0.502120088,-0.067300314,2.261569239,0.428804195,0.089473517,0.24114658,0.138081705,-0.989162395,0.922174967,0.744785789,-0.53137725,-2.10534645,1.126870105,0.003075323,0.424424506,-0.454475292,-0.098870627,-0.816597307,-0.307168509,0.018701872,-0.061972267,-0.103854922,-0.370415177,0.603200339,0.108555873,-0.040520706,-0.011417815,2.28,0
196,-0.278287825,0.866213738,-0.300620201,-1.117345479,2.542241938,3.270646265,0.117003384,0.934685761,-0.503871254,-0.445162242,-0.010315251,-0.332580634,-0.079643879,-0.258721248,1.097529919,0.715429473,-0.482517718,0.323553969,0.282821412,0.221469125,-0.320542166,-1.005672236,-0.055448851,0.935789805,-0.007564474,0.088108933,0.248043044,0.090837486,0.89,0
93853,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06,1
148476,-1.12509161,3.682876144,-6.556167949,4.016730951,-0.425570578,-2.03120987,-2.650137222,1.131249354,-2.946889539,-4.8164008,2.155796085,-6.285124952,-1.125625388,-6.800098088,0.924933779,-5.239604388,-5.017907869,-1.349308859,2.868602895,0.452241311,1.185579782,1.348156129,-0.053685573,0.284121985,-1.174469182,-0.087832215,0.718789578,0.676215949,0.76,1
537,-1.097277982,1.094348077,2.074334491,-0.085776053,-0.200635483,-0.424142015,0.575308278,0.10694539,-0.278104503,-0.188979871,0.14223542,0.179205211,0.200475057,-0.032477632,1.240978405,-0.149016427,-0.029613661,-0.688782364,-0.537782748,0.253305717,-0.080692239,-0.055630024,-0.132470995,0.410347988,0.18119809,0.295575571,0.395453509,0.197641504,27.34,0
442,-0.627616604,0.841973755,0.840727941,-1.351059291,0.182650198,-0.484541136,0.465109911,0.181787935,-0.074016234,-0.774766938,-0.766203498,-0.093228403,-0.021442939,0.156260711,0.677262209,0.382874055,-0.470945218,-0.710725214,-0.847331912,-0.215993808,-0.022654182,-0.101469263,-0.083594161,-0.387957909,-0.298916136,0.771189614,-0.467112727,-0.27108443,2.23,0
150138,-2.150855045,2.187916628,-3.430515892,0.119476214,-0.173210022,0.290699944,-2.80898762,-2.679350506,-0.556684933,-4.485482704,1.903999262,-2.644219451,-0.982272877,-4.691150855,-0.693079752,-2.553250783,-3.483436267,-0.064852386,1.490328763,0.532145422,-0.073205306,0.561496277,-0.075034262,-0.437619179,0.353840756,-0.521338536,0.14446486,0.026588115,50.0,1
80,-3.007739051,0.929514494,-0.423720855,-1.39295162,0.082246782,-0.515781701,0.104713792,0.825310566,0.38545311,0.064000225,-1.293106712,0.062199943,0.271107013,0.328058801,0.724097629,0.638389444,-0.430082218,-0.723590224,-0.562830693,-0.15171423,-0.40924608,-0.588831627,0.068045089,-0.890869739,-0.047641093,0.717616985,-0.054093659,-0.424259718,39.95,0
495,-0.239505139,-3.940240547,-0.147575852,-0.671346651,-2.239256073,0.908178115,-0.377398447,0.157942959,-1.595928461,0.987880969,1.225026487,-0.139995562,-0.453947626,-0.111466566,-0.490357816,-0.973998499,1.24848756,-0.588332232,-0.509181608,1.217690477,0.076296097,-1.132178198,-0.486819707,-0.30291094,-0.304121413,-0.469810756,-0.077517,0.151745463,834.84,0
110617,-1.101035464,-1.674928059,-0.573388196,5.617555666,0.765556413,0.440607081,1.934740475,-1.019787549,-0.193244231,1.78373906,0.606910822,-2.854275428,2.379473046,1.268146617,-0.283619089,-0.482192056,0.811005409,-0.357910685,0.752760922,-0.038314147,-0.412525822,-0.208823119,0.344832725,1.091434732,-0.686512743,0.07580892,0.033864738,-0.83285502,635.1,1
34,-0.762255666,0.127767752,2.650056386,-1.875662771,-0.893356398,-0.268714889,-0.419863597,0.146233407,-0.86963529,-0.038651669,-0.686124387,-0.502910879,1.380826322,-1.039124606,0.652842089,1.898747563,-0.458413549,-0.559803243,-0.29510264,0.359392906,0.433349642,1.260402664,-0.404700036,0.094945523,0.480975977,-0.09068468,0.319222973,0.135599925,15.99,0
407,-0.918109392,0.798542201,1.753494095,-0.576985397,-0.554779916,0.119541872,1.096152572,-0.114590681,-0.213291346,-0.742606972,-0.138749708,0.59989904,1.20891998,-0.381499679,0.716385076,0.472986514,-0.684815917,-0.649251557,-1.378950893,-0.205694727,0.050748124,0.201314131,0.023567543,0.107428413,-0.464465515,0.004938474,-0.068013275,0.093834319,146.25,0
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,-0.179545429,-0.192035836,-0.261879413,-0.237476585,-0.335040252,0.24032254,-0.345129311,-0.383563251,1.0,0
53,-1.198967674,-1.474100471,1.840325987,-4.515824355,0.327567428,-0.174469283,0.959725705,-1.026456228,1.700434584,-0.078941761,1.662667145,0.4856193,-0.933024958,-1.118786565,0.141253041,-2.811887548,-0.50474581,0.891222663,-1.512022437,-0.769854287,-0.453169417,0.33461404,-0.364541412,-0.310185782,-0.302599494,-1.243924154,-1.123456545,-0.734351086,89.17,0
26,-0.535387763,0.865267808,1.351076288,0.147575474,0.433680212,0.086982938,0.693039311,0.179742261,-0.285641861,-0.482474471,0.87179958,0.853447435,-0.571821891,0.102252103,-1.519991203,-0.285912497,-0.309633387,-0.403901993,-0.823742994,-0.283263782,0.049525687,0.206536543,-0.18710807,0.000753014,0.098116606,-0.553470969,-0.078305502,0.025427378,1.77,0
85285,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,0.0,1
129668,0.753356012,2.284987953,-5.164492004,3.831111999,-0.073622492,-1.316595946,-1.855495444,0.831079099,-1.567514145,-3.224559148,3.36955825,-3.468545258,-1.383571068,-6.020578971,0.309601855,-2.61776696,-1.310752382,0.40965991,2.362290776,0.28579226,0.382006846,0.033958045,0.18769685,0.358433466,-0.488933827,-0.258802387,0.296145453,-0.047173666,2.0,1
70828,0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76,1
148028,-1.053839609,4.362800684,-6.023533637,5.304534323,1.480738298,-2.193821452,-1.530816792,0.626857424,-4.037021409,-6.285424475,3.536145482,-7.959628432,-1.673428523,-12.45799893,-0.21388479,-1.424131271,-3.243685932,0.059956108,-1.802332497,0.531574093,0.397954324,-0.945401783,-0.376137523,-0.22048042,0.264002965,0.048934775,0.84721984,0.531931799,0.0,1
4462,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
7535,0.026779226,4.132463897,-6.560599968,6.348556673,1.329665669,-2.513478848,-1.6891022,0.303252801,-3.139409057,-6.045467798,6.754625448,-8.948178579,0.702724998,-10.7338541,-1.379519857,-1.638960115,-1.746350136,0.776744098,-1.327356635,0.587743219,0.370508651,-0.576752473,-0.669605372,-0.75990753,1.60505555,0.540675396,0.737040382,0.496699108,1.0,1
93897,-10.30081976,6.483094588,-15.07636272,6.554191153,-8.880251722,-4.47167242,-14.9006886,3.840170238,-4.358441422,-14.53316169,7.58874088,-15.83571881,0.135035383,-11.56700592,-0.077026912,-11.46742974,-19.17299636,-6.969856384,2.211755833,0.113244363,1.508748425,1.041642099,-0.682789603,0.573543946,-1.602388974,-0.393520821,-0.468892516,0.10592016,1.0,1
408,-2.990791549,1.932984725,0.423524284,-2.019924557,-0.108641275,-0.29571,0.629704648,-0.044991001,2.424755794,3.334443121,1.474485814,0.121291478,-0.929145772,-0.929901229,0.449338464,0.330375655,-1.063317778,-0.356874986,-0.989797666,1.298921442,-0.57274458,-0.325197202,0.154297601,-0.3315124,0.234598737,0.760069647,0.95537669,0.536523981,7.3,0
525,1.089846258,-0.602779584,0.924389347,-0.0770385,-1.275907271,-0.420567142,-0.634844057,0.118674459,0.838481454,-0.230708526,1.120999843,0.824766092,-0.703517201,-0.039087335,-0.446295786,0.174678978,-0.118278753,0.121266968,0.495021596,0.012891371,0.112487796,0.364386099,-0.087886252,0.644572121,0.192433295,1.421351596,-0.084481019,0.003383413,59.9,0
1,-1.358354062,-1.340163075,1.773209343,0.379779593,-0.503198133,1.800499381,0.791460956,0.247675787,-1.514654323,0.207642865,0.624501459,0.066083685,0.717292731,-0.165945923,2.345864949,-2.890083194,1.109969379,-0.121359313,-2.261857095,0.524979725,0.247998153,0.771679402,0.909412262,-0.689280956,-0.327641834,-0.139096572,-0.055352794,-0.059751841,378.66,0
64585,1.08043337,0.962830681,-0.278065478,2.743318063,0.412364076,-0.320778353,0.041289549,0.1761703,-0.966951551,-0.194120467,2.140056816,-0.276308753,-1.191305738,-1.880275403,0.398271956,1.367433022,1.5226617,1.026317483,-1.577070478,-0.172658645,-0.008996174,-0.057036144,-0.053691509,-0.026373277,0.400299731,0.072827771,0.027042934,0.063237573,0.0,1
68,-0.770196383,0.483572416,1.901071779,-0.00187625,0.024244785,-1.171903182,0.666483361,-0.094602901,-0.136665622,-0.842507533,-0.408235097,0.503046645,-0.010588597,-0.200012765,-0.908689459,-0.323594882,-0.022103673,-0.796683933,-0.479505429,-0.03383089,-0.057335911,-0.155801281,0.018107802,0.941555369,-0.168581841,0.056170997,0.058979361,0.134187921,22.36,0
11131,-1.426623313,4.141986232,-9.804103442,6.666273003,-4.749526793,-2.073129006,-10.08993116,2.791345299,-3.249515617,-11.42045097,10.85301165,-15.96920752,0.546690085,-14.69072913,0.9123374,-12.22718928,-18.58736621,-6.920761861,3.166998907,1.410677653,1.865678768,0.407809282,0.605809354,-0.769348118,-1.746336829,0.502039517,1.97725833,0.711606531,1.0,1
510,1.163271093,0.141760431,0.12457892,0.958550776,-0.15955434,-0.461529317,0.090758556,-0.023257128,-0.125187457,0.195402759,0.858205409,0.302116659,-0.899842427,0.747405239,0.343658736,0.387744518,-0.746905692,0.566307007,0.040263419,-0.113971049,0.066319957,0.089321535,-0.16992053,-0.012282457,0.660755767,-0.325615697,-0.002209717,0.010419006,35.93,0
403,0.699598576,-2.631727446,0.661576193,-0.70725367,-2.260999627,0.360969495,-1.069656313,-0.053544101,-0.833646959,0.915354738,-1.527099037,-0.013669035,1.594933946,-1.467208744,-1.417228304,-0.877217761,0.893238358,0.035657718,0.248351812,0.54091187,0.04988157,0.068132256,-0.499373166,-0.028742689,0.460852497,-0.003403139,0.020448698,0.092993878,411.88,0
129371,1.183931209,3.057250305,-6.161997335,5.543972483,1.61704137,-1.848006038,-1.005508101,0.339936724,-2.959806282,-3.851721665,4.51335526,-4.858311644,-1.765734193,-10.00624343,-0.439394417,0.574874857,0.188469553,1.649223521,-1.796738631,0.252571164,0.109184861,-0.931071823,-0.06417504,-0.00701252,0.345419479,0.064557748,0.476629439,0.323740181,0.0,1
282,-0.35646619,0.725417515,1.971748889,0.831342715,0.369681435,-0.107776263,0.751609904,-0.12016626,-0.420674968,-0.059943219,-0.508270232,0.425506043,0.414309244,-0.698375267,-1.465348651,-0.119008625,-0.144735013,-1.332221249,-1.547440493,-0.13360212,0.02080379,0.424311755,-0.015989129,0.466754445,-0.809962007,0.657334415,-0.043150186,-0.046401395,0.0,0
160,1.171438903,0.474973976,0.011760718,1.264302505,0.116234125,-0.865985953,0.554392815,-0.276374984,-0.471301563,0.029103817,0.252013153,0.740675665,0.588883534,0.480297339,0.799411783,-0.59209017,0.032838515,-1.012362789,-0.799293047,-0.119438649,0.070051048,0.278842901,-0.097491441,0.426278229,0.744937649,-0.274727609,0.008471574,0.015492111,20.0,0
354,-1.088458254,1.197103322,1.293719051,-1.176453493,-0.859954614,-1.476075434,0.30825432,0.196454172,0.542924754,-0.032406197,-0.125285297,-0.149935133,-0.824834176,0.069129833,0.581413295,0.526806813,-0.408214725,-0.474626483,-1.017828977,0.158246774,-0.150072153,-0.252378549,0.082766314,0.929138671,-0.251993525,0.675392075,0.0935283,-0.093285839,2.31,0
171,-0.957819798,0.247979463,3.772856852,3.311385046,-1.305427246,1.668378567,-0.671931223,0.453987296,0.555107073,0.785059045,0.018821779,-0.383684431,-2.207123113,-0.949910909,-1.530399654,-0.477740069,0.562765743,0.919277229,1.556736793,-0.065313461,0.107106383,0.866859294,-0.43198589,0.581400454,-0.015714579,0.462414335,-0.179223585,-0.17154364,71.69,0
415,-0.687157827,0.886271167,1.805077014,1.33774152,1.027125895,-0.517470018,1.09107076,-0.154526378,-1.510994081,0.415641812,1.111937344,0.469677319,-0.03315868,0.241555373,-1.008202986,0.913401027,-1.203573602,-0.274804001,-1.014585088,0.021980157,-0.330226302,-1.116934457,0.21204245,0.224770487,-0.648440632,-0.757446555,-0.085293741,-0.067073619,24.02,0
110552,-2.450366625,2.107728661,-5.14066304,1.411303574,-1.690779503,-0.736427203,-3.657946348,1.944905904,-0.788387529,-5.624677134,3.519642345,-7.221590004,1.201728023,-3.811428143,-1.701428022,-3.571408379,-7.311407291,-1.754354607,0.795448868,-0.130438203,0.800538093,0.364616671,0.233607612,-0.282077578,-0.320310973,0.492919989,0.35997645,-0.115471009,80.22,1
464,-0.839472782,1.349968467,0.478163335,0.507629155,0.539551233,0.430460613,0.237863643,0.58988293,-0.89651454,-0.012142665,0.550147651,0.73439634,0.52869876,0.681578958,0.563012069,-0.082055856,-0.344145646,0.417524179,0.665014045,0.019276227,0.186384293,0.583830371,-0.137196816,-0.836186213,-0.138521526,-0.259281737,0.18176047,0.130868077,1.48,0
144808,-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,667.55,1
